Ticker,Short Name,Market Cap,Rank(Current Market Cap),Sector,Prim Exch Nm,Country,Cntry of Incorp,Best Analyst Rating,52Wk High,52Wk Low,52Wk Low Dt,52Wk High Dt,1Y Tot Ret (%),02/12/2019,01/01/2020,03/02/2020,02/03/2020,01/04/2020,01/05/2020,01/06/2020,01/07/2020,03/08/2020,01/09/2020,01/10/2020,02/11/2020
2638 HK Equity,HK ELECTRIC INVE,8981754880.00,1950.00,Utilities,Hong Kong,HONG KONG,M1,3.888888836,1.06,0.90,03/23/2020,06/19/2020,6.79,0.98,0.99,1.01,1.00,0.97,1.03,1.00,1.04,1.03,1.03,1.03,1.02
WU US Equity,WESTERN UNION,8958321664.00,1951.00,Financial,New York,UNITED STATES,US,2.652173996,28.44,17.39,04/01/2020,02/11/2020,-18.22,26.91,26.78,27.09,23.49,17.60,18.52,20.71,21.69,24.21,23.60,21.48,20.33
601377 CH Equity,INDUSTRIAL-A,8957631488.00,1952.00,Financial,Shanghai,CHINA,CN,4.25,1.54,0.78,05/27/2020,07/13/2020,40.29,0.89,1.02,0.87,1.03,0.88,0.85,0.83,0.97,1.20,1.25,1.22,1.20
IAG AU Equity,INSURANCE AUSTRA,8954628096.00,1953.00,Financial,ASE,AUSTRALIA,AU,4.090909004,5.62,2.90,09/30/2020,12/16/2019,-29.31,5.37,5.38,4.69,4.25,3.80,3.60,4.09,3.87,3.63,3.53,3.23,3.29
6965 JP Equity,HAMAMATSU PHOTON,8954230784.00,1954.00,Technology,Tokyo,JAPAN,JP,3.75,55.76,30.79,03/13/2020,11/09/2020,24.17,40.86,41.37,42.74,39.58,40.67,44.11,45.18,42.54,43.97,45.65,50.12,50.74
9042 JP Equity,HANKYU HANSHIN H,8949786624.00,1955.00,Industrial,Tokyo,JAPAN,JP,2.599999905,44.41,26.65,03/13/2020,11/27/2019,-21.46,43.52,43.07,40.77,33.41,32.92,34.42,36.95,33.42,28.37,32.12,32.02,31.47
489 HK Equity,DONGFENG MOTOR-H,8946992128.00,1956.00,"Consumer, Cyclical",Hong Kong,CHINA,CN,4.173913002,1.15,0.56,03/23/2020,11/11/2020,18.20,0.96,0.94,0.75,0.81,0.61,0.66,0.65,0.60,0.72,0.73,0.62,0.71
AVV LN Equity,AVEVA GROUP PLC,8929362944.00,1957.00,Technology,London,BRITAIN,GB,3.307692289,70.66,32.17,03/16/2020,08/27/2020,-3.72,58.25,61.72,65.42,56.44,42.11,44.11,50.30,51.23,56.54,67.68,62.14,53.96
DLB US Equity,DOLBY LABORATO-A,8926010368.00,1958.00,"Consumer, Cyclical",New York,UNITED STATES,US,4.666666508,89.33,44.68,03/18/2020,11/16/2020,27.58,67.39,68.80,70.04,68.43,52.36,58.13,60.80,66.13,69.96,69.99,66.52,77.90
VIFN SW Equity,VIFOR PHARMA AG,8925277184.00,1959.00,"Consumer, Non-cyclical",SIX-SW,SWITZERLAND,CH,3.866666555,194.75,99.88,03/18/2020,02/11/2020,-21.80,175.34,182.89,186.94,172.99,137.45,151.02,151.98,152.18,145.45,145.35,135.07,114.42
SAFCO AB Equity,SAUDI ARABIAN FE,8910160896.00,1960.00,Basic Materials,Saudi Arabia,SAUDI ARABIA,SA,2.928571463,23.46,15.44,03/23/2020,08/25/2020,10.99,19.52,20.74,19.72,17.30,16.65,18.84,21.18,20.15,20.80,21.49,21.78,20.21
STO AU Equity,SANTOS LTD,8907278336.00,1961.00,Energy,ASE,AUSTRALIA,AU,4.5625,6.24,1.59,03/19/2020,01/08/2020,-25.05,5.52,5.74,5.52,4.59,2.28,2.93,3.73,3.65,3.78,4.03,3.55,3.27
IHI US Equity,ISHARES U.S. MED,8906917888.00,1962.00,Funds,NYSE Arca,UNITED STATES,US,0,329.94,183.25,03/23/2020,11/09/2020,22.95,258.30,264.32,266.72,251.22,213.02,251.99,266.88,265.64,295.28,303.78,298.88,301.00
FBK IM Equity,FINECOBANK SPA,8904534016.00,1963.00,Financial,BrsaItaliana,ITALY,IT,4.142857075,15.81,7.44,03/16/2020,08/11/2020,10.95,12.33,11.99,11.96,10.21,9.05,11.14,11.75,13.52,14.93,15.29,13.91,13.98
3380 HK Equity,LOGAN GROUP CO L,8900425728.00,1964.00,Financial,Hong Kong,CHINA,KY,4.709677219,1.99,1.14,03/19/2020,07/07/2020,9.14,1.51,1.68,1.55,1.74,1.50,1.57,1.59,1.77,1.74,1.81,1.58,1.55
BOL SS Equity,BOLIDEN AB,8893460480.00,1965.00,Basic Materials,Stockholm,SWEDEN,SE,3.684210539,32.53,14.07,03/16/2020,11/16/2020,8.82,25.48,26.53,23.77,21.21,17.68,20.35,22.36,23.00,27.81,30.25,29.36,27.65
PLAN US Equity,ANAPLAN INC,8888070144.00,1966.00,Communications,New York,UNITED STATES,US,4.227272511,66.10,26.04,04/02/2020,10/01/2020,34.73,51.26,52.40,59.91,45.56,28.39,39.06,45.92,47.01,44.99,62.49,63.97,54.47
ARMK US Equity,ARAMARK,8887033856.00,1967.00,"Consumer, Cyclical",New York,UNITED STATES,US,3.857142925,47.22,9.65,03/17/2020,01/22/2020,-20.74,42.64,43.40,43.84,34.42,18.46,26.02,26.23,22.25,20.97,27.83,27.06,28.40
PNR US Equity,PENTAIR PLC,8881228800.00,1968.00,Industrial,New York,BRITAIN,IE,3.700000048,58.82,22.01,03/23/2020,11/09/2020,25.31,43.79,45.87,43.36,41.08,27.36,33.43,38.98,36.91,43.49,45.58,45.41,50.70
RSA LN Equity,RSA INSURANCE G,8875887616.00,1969.00,Financial,London,BRITAIN,GB,3.705882311,8.79,3.71,03/23/2020,11/05/2020,26.48,7.01,7.50,7.12,6.64,4.90,4.48,5.03,5.16,5.72,5.99,5.87,5.52
83 HK Equity,SINO LAND,8860635136.00,1970.00,Financial,Hong Kong,HONG KONG,HK,4.142857075,1.53,1.03,03/19/2020,11/27/2019,-8.30,1.47,1.45,1.36,1.36,1.24,1.40,1.21,1.26,1.19,1.16,1.16,1.19
4768 JP Equity,OTSUKA CORP,8858736640.00,1971.00,Technology,Tokyo,JAPAN,JP,3.769230843,55.82,34.51,03/13/2020,07/08/2020,12.67,40.54,40.27,40.03,42.78,42.54,45.42,49.08,52.04,52.50,49.99,50.97,46.30
Y US Equity,ALLEGHANY CORP,8857217024.00,1972.00,Financial,New York,UNITED STATES,US,4.5,847.95,426.87,03/23/2020,02/19/2020,-21.99,779.06,799.57,808.91,719.72,514.70,506.86,512.11,485.44,531.26,557.88,525.74,565.33
FR FP Equity,VALEO SA,8855746560.00,1973.00,"Consumer, Cyclical",EN Paris,FRANCE,FR,3.478260756,40.80,11.40,03/18/2020,11/26/2019,-12.79,38.96,35.22,29.67,24.38,15.46,23.26,25.24,25.86,25.67,30.00,30.85,30.52
YANSAB AB Equity,YANBU NATIONAL P,8849055744.00,1974.00,Basic Materials,Saudi Arabia,SAUDI ARABIA,SA,2.307692289,16.53,10.26,03/17/2020,10/11/2020,17.36,13.33,14.93,13.73,12.91,11.39,11.98,13.83,13.70,13.81,14.42,15.49,15.07
FALAB CI Equity,FALABELLA SA,8840878080.00,1975.00,"Consumer, Cyclical",Sant. Comerc,CHILE,CL,3.266666651,4.70,1.78,03/23/2020,11/19/2019,-25.81,3.91,4.30,3.98,3.58,2.11,2.73,2.40,3.24,3.55,3.14,2.92,2.73
PKO PW Equity,PKOBP,8839083008.00,1976.00,Financial,Warsaw,POLAND,PL,4.210526466,9.96,4.59,10/29/2020,11/25/2019,-29.06,9.30,9.08,8.91,8.35,5.28,5.29,5.68,5.79,5.81,5.74,5.53,4.96
MLCO US Equity,MELCO RESO-ADR,8833160192.00,1977.00,"Consumer, Cyclical",NASDAQ GS,HONG KONG,KY,4.428571224,25.22,10.81,04/03/2020,01/02/2020,-13.44,21.56,24.17,20.23,17.14,11.82,15.07,16.49,15.59,17.08,18.78,16.53,16.01
000069 CH Equity,SHENZEN OVERSE-A,8831777792.00,1978.00,Financial,Shenzhen,CHINA,CN,4.454545498,1.24,0.78,03/19/2020,07/08/2020,9.88,0.99,1.12,0.91,0.98,0.90,0.92,0.84,0.92,1.07,1.08,1.00,1.01
4021 JP Equity,NISSAN CHEMICAL,8828387328.00,1979.00,Basic Materials,Tokyo,JAPAN,JP,3.666666746,61.51,24.34,03/19/2020,11/16/2020,48.25,40.72,42.29,41.73,42.41,34.09,36.90,44.71,51.11,54.29,54.14,53.06,53.31
SPXS LN Equity,INVESCO S&P 500,8822970368.00,1980.00,Funds,London,IRELAND,IE,0,681.55,402.07,03/23/2020,11/09/2020,16.16,568.26,588.96,595.17,552.74,460.77,523.04,561.16,573.31,609.07,649.56,627.35,613.82
ESTC US Equity,ELASTIC NV,8821639168.00,1981.00,Technology,New York,UNITED STATES,NL,4.428571224,127.90,39.01,03/17/2020,10/12/2020,40.86,76.41,64.30,65.50,72.74,51.69,62.14,89.66,94.72,97.92,109.92,111.83,99.24
DANGCEM NL Equity,DANGOTE CEMENT,8820137984.00,1982.00,Industrial,Lagos,NIGERIA,NG,4,0.53,0.30,04/03/2020,11/12/2020,50.64,0.39,0.39,0.49,0.47,0.30,0.33,0.36,0.33,0.37,0.35,0.37,0.42
CUERVO* MM Equity,BECLE SAB DE CV,8819835904.00,1983.00,"Consumer, Non-cyclical",BMV Mexico,MEXICO,MX,3.266666651,2.47,1.03,03/23/2020,11/13/2020,46.38,1.71,1.86,1.86,1.56,1.15,1.50,1.76,1.98,1.98,1.97,2.03,2.08
1101 TT Equity,TAIWAN CEMENT,8814196736.00,1984.00,Industrial,Taiwan,TAIWAN,TW,4.666666508,1.54,1.04,03/19/2020,08/07/2020,11.23,1.29,1.39,1.31,1.34,1.23,1.38,1.37,1.39,1.45,1.45,1.43,1.42
TIT IM Equity,TELECOM ITALIA S,8810462208.00,1985.00,Communications,BrsaItaliana,ITALY,IT,3.821428537,0.65,0.32,10/29/2020,11/26/2019,-32.87,0.61,0.62,0.53,0.54,0.41,0.40,0.38,0.39,0.41,0.47,0.39,0.35
2897 JP Equity,NISSIN FOODS HOL,8790569984.00,1986.00,"Consumer, Non-cyclical",Tokyo,JAPAN,JP,4,103.57,66.41,03/13/2020,08/25/2020,6.87,75.48,74.74,77.48,80.46,82.46,84.38,83.38,87.13,89.83,99.70,93.79,87.08
MORN US Equity,MORNINGSTAR INC,8784179200.00,1987.00,"Consumer, Non-cyclical",NASDAQ GS,UNITED STATES,US,#N/A N/A,215.87,102.59,03/23/2020,11/09/2020,28.25,155.46,151.31,160.11,149.44,115.77,151.44,153.27,149.42,166.21,164.96,163.19,195.01
ASND US Equity,ASCENDIS PHA-ADR,8781071360.00,1988.00,"Consumer, Non-cyclical",NASDAQ GS,DENMARK,DK,5,178.26,92.00,03/18/2020,11/04/2020,33.26,110.66,139.12,140.05,135.32,113.00,128.36,146.18,152.85,144.09,144.06,156.00,162.49
3969 HK Equity,CHINA RAILWAY -H,8775287808.00,1989.00,Industrial,Hong Kong,CHINA,CN,4.666666508,0.60,0.32,10/05/2020,01/03/2020,-30.85,0.53,0.56,0.45,0.54,0.49,0.49,0.45,0.43,0.44,0.40,0.33,0.34
SCHA NO Equity,SCHIBSTED ASA-A,8770949120.00,1990.00,Communications,Oslo,NORWAY,NO,3.666666746,47.21,14.86,03/18/2020,10/16/2020,34.86,27.60,30.19,30.30,25.33,18.30,21.03,25.03,26.37,36.96,43.35,44.95,40.13
9532 JP Equity,OSAKA GAS CO LTD,8767367168.00,1991.00,Utilities,Tokyo,JAPAN,JP,3.571428537,21.18,14.61,03/17/2020,12/18/2019,10.93,19.05,19.25,17.24,16.01,18.27,18.95,20.39,19.39,19.10,19.64,19.42,19.09
STE SP Equity,SINGAP TECH ENG,8767322112.00,1992.00,Industrial,Singapore,SINGAPORE,SG,4.307692528,3.16,1.91,03/23/2020,02/25/2020,-2.11,2.99,2.93,2.96,3.02,2.12,2.42,2.29,2.37,2.34,2.52,2.59,2.55
SK FP Equity,SEB SA,8763871232.00,1993.00,"Consumer, Cyclical",EN Paris,FRANCE,FR,4,179.89,96.36,03/16/2020,10/16/2020,6.36,156.49,148.47,130.83,130.36,126.95,120.65,135.34,161.75,166.13,173.88,164.90,165.70
1044 HK Equity,HENGAN INTL,8762708992.00,1994.00,"Consumer, Non-cyclical",Hong Kong,CHINA,KY,4.71999979,9.29,6.36,11/18/2019,08/19/2020,17.43,6.58,7.12,7.55,7.65,7.48,8.92,8.33,7.83,8.39,7.94,7.26,6.83
DNKN US Equity,DUNKIN' BRANDS G,8754341888.00,1995.00,"Consumer, Cyclical",NASDAQ GS,UNITED STATES,US,3.272727251,106.28,38.51,03/19/2020,11/02/2020,41.99,76.42,75.54,78.56,70.65,51.25,62.03,65.44,66.19,67.80,76.18,84.50,106.19
IMP SJ Equity,IMPALA PLATINUM,8748998656.00,1996.00,Basic Materials,Johannesburg,SOUTH AFRICA,ZA,4.555555344,11.85,2.61,03/18/2020,10/21/2020,57.32,7.75,10.25,9.50,8.22,3.86,5.96,6.90,6.55,8.93,9.06,8.65,9.00
BRBY LN Equity,BURBERRY GROUP,8747620352.00,1997.00,"Consumer, Cyclical",London,BRITAIN,GB,2.954545498,30.48,11.75,03/19/2020,01/17/2020,-22.45,25.93,29.23,25.74,21.28,15.31,17.22,18.88,20.55,16.71,18.74,20.53,17.82
CHGG US Equity,CHEGG INC,8746259456.00,1998.00,"Consumer, Non-cyclical",New York,UNITED STATES,US,4.411764622,89.99,25.89,03/18/2020,10/26/2020,92.45,38.50,37.91,41.75,40.75,34.13,42.36,62.43,68.08,85.93,76.58,74.51,72.88
SPDW US Equity,SPDR PORTFOLIO D,8744040448.00,1999.00,Funds,NYSE Arca,UNITED STATES,US,0,32.10,20.27,03/16/2020,11/16/2020,6.85,30.53,31.35,30.56,28.56,22.89,25.05,27.60,27.73,28.76,29.84,29.44,28.66
IEMB LN Equity,ISH JP $EM BD $D,8741212160.00,2000.00,Funds,London,IRELAND,IE,0,116.67,83.48,03/19/2020,03/04/2020,6.35,111.05,114.16,115.18,114.31,95.38,98.95,105.72,108.97,112.70,113.09,110.26,109.67
002555 CH Equity,WUHU SANQI IN-A,8740373504.00,2001.00,Technology,Shenzhen,CHINA,CN,4.961538315,7.29,3.00,11/18/2019,07/14/2020,20.91,3.16,3.87,4.30,4.99,4.51,5.12,4.92,6.49,6.54,6.78,5.84,4.30
BC8 GR Equity,BECHTLE AG,8717260800.00,2002.00,Technology,Xetra,GERMANY,DE,3.466666698,213.78,84.78,03/19/2020,10/14/2020,54.83,129.58,140.40,148.74,139.08,121.16,144.93,176.41,177.41,197.50,203.12,207.18,169.65
603806 CH Equity,HANGZHOU FIRST-A,8712688640.00,2003.00,Energy,Shanghai,CHINA,CN,4.5,13.01,3.91,03/23/2020,10/13/2020,152.09,4.15,4.99,4.59,4.87,4.24,4.91,5.60,7.07,10.31,10.49,10.76,11.51
MARK QD Equity,MASRAF AL RAYAN,8701825024.00,2004.00,Financial,Qatar,QATAR,QA,2.75,1.19,0.94,03/24/2020,10/25/2020,16.11,1.05,1.08,1.12,1.10,0.97,1.04,1.07,1.09,1.08,1.14,1.13,1.15
3799 HK Equity,DALI FOODS GROUP,8690976768.00,2005.00,"Consumer, Non-cyclical",Hong Kong,CHINA,KY,4.764705658,0.78,0.57,04/06/2020,01/17/2020,-1.08,0.69,0.74,0.71,0.66,0.67,0.62,0.64,0.61,0.61,0.64,0.61,0.62
NBIX US Equity,NEUROCRINE BIOSC,8685173760.00,2006.00,"Consumer, Non-cyclical",NASDAQ GS,UNITED STATES,US,4.28000021,136.26,72.14,03/18/2020,07/09/2020,-22.43,116.76,107.49,100.45,96.31,85.09,95.59,123.40,125.84,123.01,115.76,97.46,95.98
ACAD US Equity,ACADIA PHARMACEU,8684973056.00,2007.00,"Consumer, Non-cyclical",NASDAQ GS,UNITED STATES,US,4.833333492,58.72,30.02,03/16/2020,07/07/2020,14.53,45.78,42.78,40.90,43.76,39.26,44.93,48.89,50.29,43.27,38.08,42.14,45.64
DEMANT DC Equity,DEMANT A/S,8679395328.00,2008.00,"Consumer, Non-cyclical",Copenhagen,DENMARK,DK,3.076923132,37.60,19.19,03/18/2020,02/07/2020,8.45,30.30,31.50,32.85,31.79,21.80,23.33,28.26,26.60,31.41,29.74,30.93,31.33
HDS US Equity,HD SUPPLY HOLDIN,8677697536.00,2009.00,"Consumer, Cyclical",NASDAQ GS,UNITED STATES,US,3.75,55.89,21.69,03/19/2020,11/16/2020,39.57,39.49,40.22,40.97,39.54,25.70,28.49,31.84,33.72,35.65,40.39,41.68,41.64
3141 JP Equity,WELCIA HOLDINGS,8666790912.00,2010.00,"Consumer, Cyclical",Tokyo,JAPAN,JP,2.777777672,47.98,25.19,03/17/2020,07/30/2020,20.18,31.14,31.98,27.56,31.32,35.07,36.10,41.55,39.61,45.90,42.16,43.82,39.39
CONE US Equity,CYRUSONE INC,8665005056.00,2011.00,Financial,NASDAQ GS,UNITED STATES,US,4.181818008,86.77,43.72,03/23/2020,08/06/2020,13.11,62.13,65.43,61.37,63.26,61.41,69.70,74.20,75.94,83.91,82.43,73.45,71.09
NEM GR Equity,NEMETSCHEK SE,8662434816.00,2012.00,Technology,Xetra,GERMANY,DE,3.529411793,83.48,34.68,03/19/2020,06/02/2020,19.42,57.87,65.94,69.95,63.45,46.10,62.47,80.86,68.71,76.54,79.66,74.05,70.00
600426 CH Equity,SHANDONG HUALU-A,8658780160.00,2013.00,Basic Materials,Shanghai,CHINA,CN,4.916666508,5.56,2.04,03/23/2020,11/11/2020,125.66,2.40,2.85,2.48,2.61,2.17,2.35,2.56,2.62,3.35,4.00,3.61,4.35
SDPL MK Equity,SIME DARBY PLANT,8655623168.00,2014.00,"Consumer, Non-cyclical",Bursa Malays,MALAYSIA,MY,3.111111164,1.37,0.89,03/16/2020,12/30/2019,1.58,1.23,1.33,1.21,1.13,1.09,1.15,1.18,1.16,1.20,1.23,1.15,1.17
SUN AU Equity,SUNCORP GROUP LT,8653052928.00,2015.00,Financial,ASE,AUSTRALIA,AU,4.181818008,9.40,4.23,03/23/2020,11/28/2019,-24.42,9.09,9.09,8.42,7.33,5.74,5.48,6.23,6.12,6.04,6.67,6.18,5.72
TEN IM Equity,TENARIS SA,8643818496.00,2016.00,Industrial,BrsaItaliana,LUXEMBOURG,LU,3.444444418,11.79,4.39,10/29/2020,01/07/2020,-34.74,10.50,11.27,10.20,9.06,5.99,7.03,6.50,6.40,6.07,5.76,4.88,4.98
SPLV US Equity,INVESCO S&P 500,8642863104.00,2017.00,Funds,NYSE Arca,UNITED STATES,US,0,62.09,38.58,03/23/2020,02/18/2020,-2.02,56.92,58.34,60.18,56.93,44.67,48.69,50.04,49.96,53.43,54.55,53.79,52.82
NWL US Equity,NEWELL BRANDS IN,8638747648.00,2018.00,"Consumer, Cyclical",NASDAQ GS,UNITED STATES,US,3.181818247,20.80,10.44,03/23/2020,02/06/2020,10.47,19.18,19.22,19.71,16.45,12.39,12.28,13.46,15.78,16.39,15.73,17.01,18.91
HUBB US Equity,HUBBELL INC,8632275968.00,2019.00,Industrial,New York,UNITED STATES,US,4,166.37,85.62,03/23/2020,11/09/2020,9.25,146.79,147.82,145.60,140.09,110.25,122.08,124.99,122.96,136.59,146.37,136.17,149.94
ALINMA AB Equity,ALINMA BANK,8628412416.00,2020.00,Financial,Saudi Arabia,SAUDI ARABIA,SA,3.090909004,5.23,3.65,03/12/2020,12/17/2019,-6.33,4.58,5.06,4.97,4.50,4.13,4.25,4.02,3.89,3.91,4.13,4.35,4.12
000800 CH Equity,FAW JIEFANG GROU,8626777088.00,2021.00,"Consumer, Cyclical",Shenzhen,CHINA,CN,3.5,2.24,1.12,02/04/2020,09/07/2020,38.62,1.60,1.43,1.24,1.33,1.22,1.41,1.47,1.52,2.00,2.14,1.78,1.91
FM CN Equity,FIRST QUANTUM,8622849024.00,2022.00,Basic Materials,Toronto,CANADA,CA,4.478260994,13.44,3.25,03/23/2020,11/09/2020,39.84,9.18,10.14,7.98,7.53,4.58,5.86,6.24,7.97,8.45,10.36,8.79,11.36
SCI US Equity,SERVICE CORP INT,8618179584.00,2023.00,"Consumer, Non-cyclical",New York,UNITED STATES,US,5,52.99,33.93,05/14/2020,11/09/2020,14.09,44.34,46.03,48.39,50.43,37.21,35.72,39.33,39.26,44.52,45.83,42.28,47.40
9041 JP Equity,KINTETSU GROUP H,8614856704.00,2024.00,Industrial,Tokyo,JAPAN,JP,2.333333254,58.95,36.13,03/13/2020,11/26/2019,-23.03,56.40,54.49,52.64,43.48,44.13,47.57,49.45,44.08,38.83,43.53,42.49,41.30
HFG GR Equity,HELLOFRESH SE,8612001792.00,2025.00,"Consumer, Non-cyclical",Xetra,GERMANY,DE,3.941176414,66.70,18.01,03/16/2020,10/19/2020,170.16,19.43,20.93,24.83,25.88,32.34,36.22,40.20,56.00,56.02,51.96,56.54,55.16
4188 JP Equity,MITSUBISHI CHEMI,8598267904.00,2026.00,Basic Materials,Tokyo,JAPAN,JP,3.153846264,7.71,5.08,11/05/2020,11/18/2019,-26.32,7.51,7.52,7.29,6.71,5.81,5.56,5.95,5.72,5.35,5.80,5.74,5.70
868 HK Equity,XINYI GLASS,8593703936.00,2027.00,Industrial,Hong Kong,HONG KONG,KY,4.789473534,2.25,1.00,03/19/2020,10/30/2020,84.97,1.18,1.32,1.26,1.23,1.12,1.16,1.14,1.23,1.51,1.78,2.01,2.14
FSLY US Equity,FASTLY INC -CL A,8590815232.00,2028.00,Technology,New York,UNITED STATES,US,3.333333254,136.50,10.63,03/16/2020,10/13/2020,277.69,19.85,20.07,22.43,20.49,17.61,21.53,47.26,86.45,111.66,95.40,97.84,65.11
ZNGA US Equity,ZYNGA INC- CL A,8588834304.00,2029.00,Technology,NASDAQ GS,UNITED STATES,US,4.300000191,10.69,5.65,03/17/2020,08/06/2020,29.52,6.18,6.12,5.96,6.97,6.76,7.25,9.66,9.76,10.14,9.07,9.49,9.27
DOX US Equity,AMDOCS LTD,8581056000.00,2030.00,Technology,NASDAQ GS,UNITED STATES,GG,4.428571224,77.29,44.05,03/23/2020,02/05/2020,-4.72,69.29,72.19,72.59,66.83,53.38,63.12,63.10,61.10,62.58,61.55,57.54,57.23
IPN FP Equity,IPSEN,8578657792.00,2031.00,"Consumer, Non-cyclical",EN Paris,FRANCE,FR,4.235294342,116.13,36.54,03/19/2020,11/28/2019,-12.98,111.30,88.59,73.60,65.29,55.01,74.44,82.03,84.37,100.81,104.18,105.59,91.98
002916 CH Equity,SHENNAN CIRCUI-A,8575349248.00,2032.00,Industrial,Shenzhen,CHINA,CN,4.428571224,28.31,13.92,12/30/2019,07/09/2020,-4.08,14.80,14.58,16.25,23.43,20.02,23.60,22.04,23.90,22.73,20.76,17.16,15.37
TEL2B SS Equity,TELE2 AB-B SHS,8572681216.00,2033.00,Communications,Stockholm,SWEDEN,SE,4.307692528,16.16,10.16,03/16/2020,02/20/2020,-17.59,14.43,14.50,14.76,14.96,13.36,12.86,13.55,13.59,14.37,14.24,13.37,12.10
688169 CH Equity,BEIJING ROBORO-A,8571980800.00,2034.00,"Consumer, Cyclical",Shanghai,CHINA,CN,4.833333492,140.73,44.38,03/30/2020,11/09/2020,0.00,0.00,0.00,0.00,63.73,47.90,53.23,56.93,57.38,57.01,71.03,88.26,127.02
POLI IT Equity,BANK HAPOALIM,8564623360.00,2035.00,Financial,Tel Aviv,ISRAEL,IL,4.333333492,8.46,4.56,03/23/2020,01/30/2020,-20.01,7.68,8.12,8.19,7.49,5.57,6.41,6.03,6.22,5.88,6.04,5.46,5.86
STOR US Equity,STORE CAPITAL,8560551936.00,2036.00,Financial,New York,UNITED STATES,US,3.799999952,40.96,13.00,03/19/2020,11/29/2019,-15.50,40.03,37.24,39.43,33.75,16.25,19.20,20.80,23.90,23.46,27.18,28.42,26.74
BDEV LN Equity,BARRATT DEV,8560251904.00,2037.00,"Consumer, Cyclical",London,BRITAIN,GB,4.647058964,11.48,4.04,03/19/2020,02/19/2020,0.03,8.49,9.90,10.54,9.61,5.10,6.64,6.33,6.17,6.85,6.74,6.31,6.39
586 HK Equity,CONCH VENTURE,8543828992.00,2038.00,Industrial,Hong Kong,CHINA,KY,5,5.14,3.84,11/18/2019,03/05/2020,22.94,3.90,4.36,4.46,5.01,4.33,4.80,4.62,4.22,4.28,4.41,4.63,4.44
SIA SP Equity,SINGAPORE AIRLIN,8542618624.00,2039.00,"Consumer, Cyclical",Singapore,SINGAPORE,SG,3.5,4.79,2.33,08/04/2020,11/26/2019,-36.49,4.72,4.73,4.37,4.13,2.73,3.04,2.76,2.73,2.40,2.68,2.55,2.47
603939 CH Equity,YIFENG PHARMA-A,8542258688.00,2040.00,"Consumer, Cyclical",Shanghai,CHINA,CN,4.631578922,16.69,7.05,12/26/2019,11/13/2020,66.51,7.59,7.51,8.40,8.26,9.03,9.58,11.27,12.19,12.24,15.09,14.62,15.41
6963 JP Equity,ROHM CO LTD,8536348672.00,2041.00,Technology,Tokyo,JAPAN,JP,4.058823586,86.36,46.48,03/23/2020,11/26/2019,-1.23,84.10,80.81,72.88,67.46,54.35,61.72,68.14,66.28,64.10,64.33,76.74,76.11
002414 CH Equity,WUHAN GUIDE IN-A,8534199808.00,2042.00,Technology,Shenzhen,CHINA,CN,4.599999905,6.42,1.60,11/25/2019,08/10/2020,200.29,1.68,1.77,2.68,4.15,2.74,3.41,3.84,4.15,5.83,5.92,5.09,5.36
ZAIN KK Equity,MOBILE TELECOMMU,8531870208.00,2043.00,Communications,Kuwait,KUWAIT,KW,2.833333254,2.06,1.32,03/17/2020,10/12/2020,18.10,1.91,1.98,1.89,1.74,1.52,1.71,1.72,1.80,1.80,1.93,1.88,1.91
002252 CH Equity,SHANGHAI RAAS -A,8523142144.00,2044.00,"Consumer, Non-cyclical",Shenzhen,CHINA,CN,#N/A N/A,1.59,1.00,12/03/2019,07/14/2020,9.03,1.01,1.07,1.13,1.35,1.09,1.20,1.17,1.18,1.50,1.34,1.21,1.24
9202 JP Equity,ANA HOLDINGS INC,8519183360.00,2045.00,"Consumer, Cyclical",Tokyo,JAPAN,JP,2.400000095,34.60,18.90,04/06/2020,12/02/2019,-32.46,34.46,33.52,31.06,27.45,22.60,21.26,24.30,22.43,20.12,25.00,23.02,22.16
300003 CH Equity,LEPU MEDICAL-A,8510409728.00,2046.00,"Consumer, Non-cyclical",Shenzhen,CHINA,CN,4.875,6.71,4.09,11/03/2020,07/13/2020,-16.95,4.54,4.75,4.25,5.05,5.15,5.40,4.97,5.13,6.41,5.75,4.96,4.35
BRGR IN Equity,BERGER PAINTS,8504084480.00,2047.00,Basic Materials,Natl India,INDIA,IN,1.833333373,9.13,5.19,03/19/2020,11/06/2020,31.80,6.91,7.25,8.00,7.67,6.31,6.70,6.48,6.55,6.98,7.57,8.06,8.43
FSLR US Equity,FIRST SOLAR INC,8500348416.00,2048.00,Energy,NASDAQ GS,UNITED STATES,US,3.176470518,97.93,28.47,03/18/2020,10/28/2020,53.98,54.72,55.96,50.24,44.95,33.44,41.98,48.01,49.09,60.84,78.42,68.57,88.89
4739 JP Equity,ITOCHU TECHNO SO,8493229568.00,2049.00,Technology,Tokyo,JAPAN,JP,4.571428776,41.89,21.39,03/13/2020,08/04/2020,25.13,27.06,28.30,29.82,27.84,27.57,31.47,34.72,37.33,40.77,36.74,37.75,33.48
AZPN US Equity,ASPEN TECHNOLOGY,8489892352.00,2050.00,Technology,NASDAQ GS,UNITED STATES,US,3.888888836,142.89,73.07,03/23/2020,01/22/2020,9.04,122.49,120.93,118.51,109.03,89.27,95.04,110.04,103.85,98.42,130.75,127.76,111.09
